ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-04-28,13629.5878528071,10346.224967573551,13137.04050006378,13629.5878528071,13629.5878528071,-1886.998416404559,-1886.998416404559,-1886.998416404559,-1886.998416404559,-1886.998416404559,-1886.998416404559,0.0,0.0,0.0,11742.58943640254
2024-05-05,13647.60944463032,9451.288260427402,12273.866272173149,13647.60944463032,13647.60944463032,-2794.644509674855,-2794.644509674855,-2794.644509674855,-2794.644509674855,-2794.644509674855,-2794.644509674855,0.0,0.0,0.0,10852.964934955464
2024-05-12,13665.631036453537,8413.154923680439,11431.018028827106,13665.631036453537,13665.631036453537,-3778.709933445347,-3778.709933445347,-3778.709933445347,-3778.709933445347,-3778.709933445347,-3778.709933445347,0.0,0.0,0.0,9886.92110300819
2024-05-19,13683.652628276755,7561.855236906304,10483.196504011625,13683.652628276755,13683.652628276755,-4638.931930928644,-4638.931930928644,-4638.931930928644,-4638.931930928644,-4638.931930928644,-4638.931930928644,0.0,0.0,0.0,9044.720697348112
2024-05-26,13701.674220099974,7262.9720567659915,10020.39323090001,13701.674220099974,13701.674220099974,-5028.552430750022,-5028.552430750022,-5028.552430750022,-5028.552430750022,-5028.552430750022,-5028.552430750022,0.0,0.0,0.0,8673.121789349952
2024-06-02,13719.69580654302,7544.767443006992,10290.028426284052,13719.69580654302,13719.69580654302,-4815.057060670631,-4815.057060670631,-4815.057060670631,-4815.057060670631,-4815.057060670631,-4815.057060670631,0.0,0.0,0.0,8904.638745872391
2024-06-09,13737.717392986064,7945.464932582605,10763.726243826875,13737.717392986064,13737.717392986064,-4353.080909513427,-4353.080909513427,-4353.080909513427,-4353.080909513427,-4353.080909513427,-4353.080909513427,0.0,0.0,0.0,9384.636483472637
2024-06-16,13755.73897942911,8085.027303988343,10833.246204101844,13755.73897942911,13755.73897942911,-4230.733845868734,-4230.733845868734,-4230.733845868734,-4230.733845868734,-4230.733845868734,-4230.733845868734,0.0,0.0,0.0,9525.005133560377
2024-06-23,13773.760565872153,7702.212671016082,10417.564078634978,13773.760565872153,13773.760565872153,-4688.79194412246,-4688.79194412246,-4688.79194412246,-4688.79194412246,-4688.79194412246,-4688.79194412246,0.0,0.0,0.0,9084.968621749693
2024-06-30,13791.7821523152,7009.718079865658,9810.47221996747,13791.7821523152,13791.7821523152,-5362.343685029435,-5362.343685029435,-5362.343685029435,-5362.343685029435,-5362.343685029435,-5362.343685029435,0.0,0.0,0.0,8429.438467285765
2024-07-07,13809.803738758244,6691.432664938925,9542.438189296,13809.803738758244,13809.803738758244,-5653.554910458568,-5653.554910458568,-5653.554910458568,-5653.554910458568,-5653.554910458568,-5653.554910458568,0.0,0.0,0.0,8156.2488282996765
2024-07-14,13827.82532520129,7130.0912738184215,9958.28779462359,13827.82532520129,13827.82532520129,-5310.514165363706,-5310.514165363706,-5310.514165363706,-5310.514165363706,-5310.514165363706,-5310.514165363706,0.0,0.0,0.0,8517.311159837584
2024-07-21,13845.846911644334,7968.679556413769,10783.160270889863,13845.846911644334,13845.846911644334,-4567.445905711772,-4567.445905711772,-4567.445905711772,-4567.445905711772,-4567.445905711772,-4567.445905711772,0.0,0.0,0.0,9278.401005932563
2024-07-28,13863.86849808738,8719.73466942972,11489.413867024272,13863.86849808738,13863.86849808738,-3760.831704713512,-3760.831704713512,-3760.831704713512,-3760.831704713512,-3760.831704713512,-3760.831704713512,0.0,0.0,0.0,10103.036793373869
2024-08-04,13881.890084530425,9537.731106251025,12370.118182772376,13881.890084530425,13881.890084530425,-2962.5093447963727,-2962.5093447963727,-2962.5093447963727,-2962.5093447963727,-2962.5093447963727,-2962.5093447963727,0.0,0.0,0.0,10919.380739734053
2024-08-11,13899.91167097347,10314.033620759548,13317.624892749805,13899.91167097347,13899.91167097347,-2084.359220668293,-2084.359220668293,-2084.359220668293,-2084.359220668293,-2084.359220668293,-2084.359220668293,0.0,0.0,0.0,11815.552450305177
2024-08-18,13917.933257416515,11163.478174797925,14064.319468085552,13917.933257416515,13917.933257416515,-1248.4070331696544,-1248.4070331696544,-1248.4070331696544,-1248.4070331696544,-1248.4070331696544,-1248.4070331696544,0.0,0.0,0.0,12669.52622424686
2024-08-25,13935.954843859558,11661.171807959392,14506.91073967154,13935.954843859558,13935.954843859558,-847.7713092243065,-847.7713092243065,-847.7713092243065,-847.7713092243065,-847.7713092243065,-847.7713092243065,0.0,0.0,0.0,13088.18353463525
2024-09-01,13953.976430302606,11358.445033830656,14218.640593078455,13953.976430302606,13953.976430302606,-1127.1977768217305,-1127.1977768217305,-1127.1977768217305,-1127.1977768217305,-1127.1977768217305,-1127.1977768217305,0.0,0.0,0.0,12826.778653480875
2024-09-08,13971.998016745649,10796.099282932135,13609.767315071187,13971.998016745649,13971.998016745649,-1768.9702980800598,-1768.9702980800598,-1768.9702980800598,-1768.9702980800598,-1768.9702980800598,-1768.9702980800598,0.0,0.0,0.0,12203.02771866559
2024-09-15,13990.019603188697,10529.37565965009,13452.733440176615,13990.019603188697,13990.019603188697,-2032.5440603479833,-2032.5440603479833,-2032.5440603479833,-2032.5440603479833,-2032.5440603479833,-2032.5440603479833,0.0,0.0,0.0,11957.475542840713
2024-09-22,14008.04118963174,11285.902025511728,14112.061058352374,14008.04118963174,14008.04118963174,-1367.081616615258,-1367.081616615258,-1367.081616615258,-1367.081616615258,-1367.081616615258,-1367.081616615258,0.0,0.0,0.0,12640.959573016482
2024-09-29,14026.062776074787,12633.657859685567,15542.96806948814,14026.062776074787,14026.062776074787,133.5929984471172,133.5929984471172,133.5929984471172,133.5929984471172,133.5929984471172,133.5929984471172,0.0,0.0,0.0,14159.655774521903
2024-10-06,14044.08436251783,14455.452182798612,17299.729243057904,14044.08436251783,14044.08436251783,1873.1501102345267,1873.1501102345267,1873.1501102345267,1873.1501102345267,1873.1501102345267,1873.1501102345267,0.0,0.0,0.0,15917.234472752356
2024-10-13,14062.105948960874,15935.757494497697,18740.056205428304,14062.105948960874,14062.105948960874,3263.7903596732103,3263.7903596732103,3263.7903596732103,3263.7903596732103,3263.7903596732103,3263.7903596732103,0.0,0.0,0.0,17325.896308634085
2024-10-20,14080.12753540392,16683.38515169087,19537.829810018273,14080.12753540392,14080.12753540392,4052.227027691776,4052.227027691776,4052.227027691776,4052.227027691776,4052.227027691776,4052.227027691776,0.0,0.0,0.0,18132.354563095698
2024-10-27,14098.149121846965,16868.961366073436,19725.071997834955,14098.149121846965,14098.149121846965,4253.252803772386,4253.252803772386,4253.252803772386,4253.252803772386,4253.252803772386,4253.252803772386,0.0,0.0,0.0,18351.40192561935
2024-11-03,14116.17070829001,16727.27913770955,19514.317487050765,14116.17070829001,14116.17070829001,3976.0816429933,3976.0816429933,3976.0816429933,3976.0816429933,3976.0816429933,3976.0816429933,0.0,0.0,0.0,18092.25235128331
2024-11-10,14134.192294733057,16173.50629010412,18996.197412358077,14134.192294733057,14134.192294733057,3427.5793505941574,3427.5793505941574,3427.5793505941574,3427.5793505941574,3427.5793505941574,3427.5793505941574,0.0,0.0,0.0,17561.771645327215
2024-11-17,14152.213881176101,15628.674362469337,18440.210274436096,14152.213881176101,14152.213881176101,2969.716298080567,2969.716298080567,2969.716298080567,2969.716298080567,2969.716298080567,2969.716298080567,0.0,0.0,0.0,17121.93017925667
2024-11-24,14170.235467619146,15674.017454526374,18574.415570669986,14170.235467619146,14170.235467619146,2942.676511357914,2942.676511357914,2942.676511357914,2942.676511357914,2942.676511357914,2942.676511357914,0.0,0.0,0.0,17112.91197897706
2024-12-01,14188.257054062191,16067.186181452873,18875.07489968056,14188.257054062191,14188.257054062191,3320.4726803452236,3320.4726803452236,3320.4726803452236,3320.4726803452236,3320.4726803452236,3320.4726803452236,0.0,0.0,0.0,17508.729734407414
2024-12-08,14206.278640505234,16382.476038455276,19138.94510072981,14206.278640505234,14206.278640505234,3640.9676391030866,3640.9676391030866,3640.9676391030866,3640.9676391030866,3640.9676391030866,3640.9676391030866,0.0,0.0,0.0,17847.24627960832
2024-12-15,14224.300226948282,16248.921504264406,19110.39250021516,14224.300226948282,14224.300226948282,3441.182929443502,3441.182929443502,3441.182929443502,3441.182929443502,3441.182929443502,3441.182929443502,0.0,0.0,0.0,17665.483156391783
2024-12-22,14242.321813391325,15639.167718924462,18456.584905898762,14242.321813391325,14242.321813391325,2798.9474089664714,2798.9474089664714,2798.9474089664714,2798.9474089664714,2798.9474089664714,2798.9474089664714,0.0,0.0,0.0,17041.269222357798
2024-12-29,14260.343399834372,15219.382268365036,17942.886051511934,14260.343399834372,14260.343399834372,2340.3248529464827,2340.3248529464827,2340.3248529464827,2340.3248529464827,2340.3248529464827,2340.3248529464827,0.0,0.0,0.0,16600.668252780855
2025-01-05,14278.364986277415,15447.8695479362,18352.72838001351,14278.364986277415,14278.364986277415,2624.001303802424,2624.001303802424,2624.001303802424,2624.001303802424,2624.001303802424,2624.001303802424,0.0,0.0,0.0,16902.366290079837
2025-01-12,14296.386572720463,16461.536166251946,19288.48026293619,14296.386572720463,14296.386572720463,3556.764293822046,3556.764293822046,3556.764293822046,3556.764293822046,3556.764293822046,3556.764293822046,0.0,0.0,0.0,17853.15086654251
2025-01-19,14314.408159163506,17371.356386655825,20204.615167528507,14314.408159163506,14314.408159163506,4504.373376375754,4504.373376375754,4504.373376375754,4504.373376375754,4504.373376375754,4504.373376375754,0.0,0.0,0.0,18818.78153553926
2025-01-26,14332.42974560655,17866.17596894651,20713.349563081123,14332.42974560655,14332.42974560655,4966.197688362798,4966.197688362798,4966.197688362798,4966.197688362798,4966.197688362798,4966.197688362798,0.0,0.0,0.0,19298.62743396935
2025-02-02,14350.451332049597,18038.282242997564,20831.190088924108,14350.451332049597,14350.451332049597,5017.350873178083,5017.350873178083,5017.350873178083,5017.350873178083,5017.350873178083,5017.350873178083,0.0,0.0,0.0,19367.80220522768
2025-02-09,14368.472918492642,17973.73604435437,20792.71749171628,14368.472918492642,14368.472918492642,5011.671949077288,5011.671949077288,5011.671949077288,5011.671949077288,5011.671949077288,5011.671949077288,0.0,0.0,0.0,19380.14486756993
2025-02-16,14386.494504935687,17877.211687823055,20779.864338267733,14386.494504935687,14386.494504935687,4951.845077159441,4951.845077159441,4951.845077159441,4951.845077159441,4951.845077159441,4951.845077159441,0.0,0.0,0.0,19338.339582095126
2025-02-23,14404.516091378731,17299.607663482297,20042.647569825156,14404.516091378731,14404.516091378731,4354.556555596507,4354.556555596507,4354.556555596507,4354.556555596507,4354.556555596507,4354.556555596507,0.0,0.0,0.0,18759.072646975237
2025-03-02,14422.537677821778,15807.067758571193,18659.362126871314,14422.537677821778,14422.537677821778,2835.042079474387,2835.042079474387,2835.042079474387,2835.042079474387,2835.042079474387,2835.042079474387,0.0,0.0,0.0,17257.579757296164
2025-03-09,14440.559264264823,13773.376120144974,16607.450188051993,14440.559264264823,14440.559264264823,729.640013055546,729.640013055546,729.640013055546,729.640013055546,729.640013055546,729.640013055546,0.0,0.0,0.0,15170.19927732037
2025-03-16,14458.580850707867,11995.408034320048,14823.137091881306,14458.580850707867,14458.580850707867,-1024.233253745675,-1024.233253745675,-1024.233253745675,-1024.233253745675,-1024.233253745675,-1024.233253745675,0.0,0.0,0.0,13434.347596962192
2025-03-23,14476.60243715091,11294.092250288924,14206.776799557132,14476.60243715091,14476.60243715091,-1687.3841686030262,-1687.3841686030262,-1687.3841686030262,-1687.3841686030262,-1687.3841686030262,-1687.3841686030262,0.0,0.0,0.0,12789.218268547884
2025-03-30,14494.624023593959,11671.266698264462,14557.142096334579,14494.624023593959,14494.624023593959,-1352.070248570866,-1352.070248570866,-1352.070248570866,-1352.070248570866,-1352.070248570866,-1352.070248570866,0.0,0.0,0.0,13142.553775023092
2025-04-06,14512.645610037001,12258.693806157231,15047.25752753484,14512.645610037001,14512.645610037001,-763.7973393509919,-763.7973393509919,-763.7973393509919,-763.7973393509919,-763.7973393509919,-763.7973393509919,0.0,0.0,0.0,13748.848270686009
2025-04-13,14530.667196480048,12525.540072942915,15221.17481504171,14530.667196480048,14530.667196480048,-599.1971465205061,-599.1971465205061,-599.1971465205061,-599.1971465205061,-599.1971465205061,-599.1971465205061,0.0,0.0,0.0,13931.470049959542
2025-04-20,14548.688782923091,12060.66250258849,15111.668780480413,14548.688782923091,14548.688782923091,-999.3103068774604,-999.3103068774604,-999.3103068774604,-999.3103068774604,-999.3103068774604,-999.3103068774604,0.0,0.0,0.0,13549.378476045631
2025-04-27,14566.710369366137,11442.505951260699,14343.13606744087,14566.710369366137,14566.710369366137,-1737.0162111934603,-1737.0162111934603,-1737.0162111934603,-1737.0162111934603,-1737.0162111934603,-1737.0162111934603,0.0,0.0,0.0,12829.694158172677
2025-05-04,14584.731955809182,10457.991891379785,13345.62749303221,14584.731955809182,14584.731955809182,-2624.738937835281,-2624.738937835281,-2624.738937835281,-2624.738937835281,-2624.738937835281,-2624.738937835281,0.0,0.0,0.0,11959.993017973902
2025-05-11,14602.753542252227,9603.814155396658,12398.939689808523,14602.753542252227,14602.753542252227,-3603.1688405465,-3603.1688405465,-3603.1688405465,-3603.1688405465,-3603.1688405465,-3603.1688405465,0.0,0.0,0.0,10999.584701705728
2025-05-18,14620.775128695272,8691.231821582569,11545.755720279212,14620.775128695272,14620.775128695272,-4510.048100404723,-4510.048100404723,-4510.048100404723,-4510.048100404723,-4510.048100404723,-4510.048100404723,0.0,0.0,0.0,10110.727028290548
2025-05-25,14638.796715138318,8105.962167529893,11010.539427033962,14638.796715138318,14638.796715138318,-5005.3841191393485,-5005.3841191393485,-5005.3841191393485,-5005.3841191393485,-5005.3841191393485,-5005.3841191393485,0.0,0.0,0.0,9633.412595998969
2025-06-01,14656.818301581363,8417.542362667942,11242.592139025259,14656.818301581363,14656.818301581363,-4887.703500006126,-4887.703500006126,-4887.703500006126,-4887.703500006126,-4887.703500006126,-4887.703500006126,0.0,0.0,0.0,9769.114801575237
2025-06-08,14674.839888024408,8911.897733077085,11702.487337186783,14674.839888024408,14674.839888024408,-4426.3321318806065,-4426.3321318806065,-4426.3321318806065,-4426.3321318806065,-4426.3321318806065,-4426.3321318806065,0.0,0.0,0.0,10248.507756143801
2025-06-15,14692.861474467454,9008.152853520376,11916.622001657499,14692.861474467454,14692.861474467454,-4208.717295902091,-4208.717295902091,-4208.717295902091,-4208.717295902091,-4208.717295902091,-4208.717295902091,0.0,0.0,0.0,10484.144178565362
2025-06-22,14710.883060910497,8642.509137096524,11518.915727279957,14710.883060910497,14710.883060910497,-4574.04530179602,-4574.04530179602,-4574.04530179602,-4574.04530179602,-4574.04530179602,-4574.04530179602,0.0,0.0,0.0,10136.837759114478
2025-06-29,14728.904647353544,8000.558100941191,10921.492387691367,14728.904647353544,14728.904647353544,-5254.6660230696425,-5254.6660230696425,-5254.6660230696425,-5254.6660230696425,-5254.6660230696425,-5254.6660230696425,0.0,0.0,0.0,9474.238624283902
2025-07-06,14746.926233796587,7646.075195175219,10499.40584945065,14746.926233796587,14746.926233796587,-5648.177993430321,-5648.177993430321,-5648.177993430321,-5648.177993430321,-5648.177993430321,-5648.177993430321,0.0,0.0,0.0,9098.748240366265
2025-07-13,14764.947820239635,7923.563466854226,10741.61357291308,14764.947820239635,14764.947820239635,-5412.206415148201,-5412.206415148201,-5412.206415148201,-5412.206415148201,-5412.206415148201,-5412.206415148201,0.0,0.0,0.0,9352.741405091434
2025-07-20,14782.969406682678,8550.083884808773,11472.747785309353,14782.969406682678,14782.969406682678,-4712.077801044835,-4712.077801044835,-4712.077801044835,-4712.077801044835,-4712.077801044835,-4712.077801044835,0.0,0.0,0.0,10070.891605637844
2025-07-27,14800.990993125723,9519.311214282583,12383.682353866448,14800.977598450458,14801.002127907062,-3902.2530136838186,-3902.2530136838186,-3902.2530136838186,-3902.2530136838186,-3902.2530136838186,-3902.2530136838186,0.0,0.0,0.0,10898.737979441903
2025-08-03,14819.012579568767,10333.941596147477,13126.563526358592,14818.969526441917,14819.046635466708,-3109.1889434970426,-3109.1889434970426,-3109.1889434970426,-3109.1889434970426,-3109.1889434970426,-3109.1889434970426,0.0,0.0,0.0,11709.823636071724
2025-08-10,14837.034166011816,11142.928701120722,14005.624838290854,14836.957882547882,14837.097391572204,-2246.3259176637102,-2246.3259176637102,-2246.3259176637102,-2246.3259176637102,-2246.3259176637102,-2246.3259176637102,0.0,0.0,0.0,12590.708248348106
2025-08-17,14855.055752454859,12073.068363792105,14888.350870257378,14854.931677858382,14855.168323771522,-1378.3945252972155,-1378.3945252972155,-1378.3945252972155,-1378.3945252972155,-1378.3945252972155,-1378.3945252972155,0.0,0.0,0.0,13476.661227157643
2025-08-24,14873.077338897903,12629.073690136316,15411.66578871584,14872.900481707766,14873.257608880205,-870.4102241149801,-870.4102241149801,-870.4102241149801,-870.4102241149801,-870.4102241149801,-870.4102241149801,0.0,0.0,0.0,14002.667114782924
2025-08-31,14891.098925340948,12559.652779423484,15228.135865942208,14890.86595419437,14891.335311167693,-1033.3821473870255,-1033.3821473870255,-1033.3821473870255,-1033.3821473870255,-1033.3821473870255,-1033.3821473870255,0.0,0.0,0.0,13857.716777953923
2025-09-07,14909.120511783995,11908.729624571593,14754.89319781999,14908.829231993346,14909.414923348993,-1659.2905422056656,-1659.2905422056656,-1659.2905422056656,-1659.2905422056656,-1659.2905422056656,-1659.2905422056656,0.0,0.0,0.0,13249.829969578328
2025-09-14,14927.14209822704,11487.592568352675,14373.967661981253,14926.779503958594,14927.526313514096,-2045.033274739479,-2045.033274739479,-2045.033274739479,-2045.033274739479,-2045.033274739479,-2045.033274739479,0.0,0.0,0.0,12882.10882348756
2025-09-21,14945.163684670082,11962.67791020223,14840.840159104564,14944.718712093048,14945.623409124702,-1558.934143419149,-1558.934143419149,-1558.934143419149,-1558.934143419149,-1558.934143419149,-1558.934143419149,0.0,0.0,0.0,13386.229541250934
2025-09-28,14963.185271113129,13277.170145241955,16275.886144577718,14962.668985678927,14963.724156558885,-172.02902664025592,-172.02902664025592,-172.02902664025592,-172.02902664025592,-172.02902664025592,-172.02902664025592,0.0,0.0,0.0,14791.156244472873
2025-10-05,14981.206857556172,15173.541263461588,17992.13530366011,14980.619557541793,14981.831296452623,1574.8545387859533,1574.8545387859533,1574.8545387859533,1574.8545387859533,1574.8545387859533,1574.8545387859533,0.0,0.0,0.0,16556.061396342124
2025-10-12,14999.22844399922,16678.178091446887,19533.90150788136,14998.55755111824,14999.95530614766,3057.0433819414416,3057.0433819414416,3057.0433819414416,3057.0433819414416,3057.0433819414416,3057.0433819414416,0.0,0.0,0.0,18056.27182594066
2025-10-19,15017.250030442263,17560.7300644571,20318.043962533615,15016.45936587929,15018.065350500507,3956.843516231316,3956.843516231316,3956.843516231316,3956.843516231316,3956.843516231316,3956.843516231316,0.0,0.0,0.0,18974.09354667358
2025-10-26,15035.271616885311,17886.763142410273,20780.127485837053,15034.394319573867,15036.178612810556,4256.291370438068,4256.291370438068,4256.291370438068,4256.291370438068,4256.291370438068,4256.291370438068,0.0,0.0,0.0,19291.562987323377
2025-11-02,15053.293203328354,17653.583808114312,20518.884592301412,15052.329570084867,15054.286816061227,4053.511114216977,4053.511114216977,4053.511114216977,4053.511114216977,4053.511114216977,4053.511114216977,0.0,0.0,0.0,19106.80431754533
2025-11-09,15071.314789771399,17316.5561848902,20097.436091657186,15070.236773528246,15072.408309493121,3530.885130058937,3530.885130058937,3530.885130058937,3530.885130058937,3530.885130058937,3530.885130058937,0.0,0.0,0.0,18602.199919830335
2025-11-16,15089.336376214444,16692.053876187583,19537.89097591824,15088.10885586483,15090.540764327287,3026.725149821518,3026.725149821518,3026.725149821518,3026.725149821518,3026.725149821518,3026.725149821518,0.0,0.0,0.0,18116.061526035963
2025-11-23,15107.357962657492,16722.294215022175,19527.67516980935,15106.033593485077,15108.696562919962,2910.3206982395877,2910.3206982395877,2910.3206982395877,2910.3206982395877,2910.3206982395877,2910.3206982395877,0.0,0.0,0.0,18017.67866089708
2025-11-30,15125.379549100535,16989.533319444392,19826.95486751099,15123.934664209819,15126.850144039816,3240.2651229584308,3240.2651229584308,3240.2651229584308,3240.2651229584308,3240.2651229584308,3240.2651229584308,0.0,0.0,0.0,18365.644672058967
2025-12-07,15143.40113554358,17312.981343492935,20192.20788952982,15141.849976769134,15144.957304089057,3613.3338217210908,3613.3338217210908,3613.3338217210908,3613.3338217210908,3613.3338217210908,3613.3338217210908,0.0,0.0,0.0,18756.73495726467
2025-12-14,15161.422721986624,17289.40833914795,20132.37578303999,15159.788664637153,15163.06607796079,3520.790013977996,3520.790013977996,3520.790013977996,3520.790013977996,3520.790013977996,3520.790013977996,0.0,0.0,0.0,18682.21273596462
2025-12-21,15179.444308429667,16632.238570147485,19449.946119188935,15177.689434960825,15181.22551984714,2921.848482942314,2921.848482942314,2921.848482942314,2921.848482942314,2921.848482942314,2921.848482942314,0.0,0.0,0.0,18101.292791371983
2025-12-28,15197.465894872716,16140.378243938849,19057.77297219846,15195.601746574957,15199.359702195912,2377.2805498493885,2377.2805498493885,2377.2805498493885,2377.2805498493885,2377.2805498493885,2377.2805498493885,0.0,0.0,0.0,17574.746444722103
2026-01-04,15215.487481315758,16339.294348642768,19183.617110939118,15213.51450327622,15217.480996594279,2513.062613689753,2513.062613689753,2513.062613689753,2513.062613689753,2513.062613689753,2513.062613689753,0.0,0.0,0.0,17728.55009500551
2026-01-11,15233.509067758805,17157.55147822837,20030.572861103457,15231.422555921585,15235.588917312378,3368.2553738800416,3368.2553738800416,3368.2553738800416,3368.2553738800416,3368.2553738800416,3368.2553738800416,0.0,0.0,0.0,18601.764441638847
2026-01-18,15251.530654201848,18254.276115322577,21002.72894242996,15249.294619463855,15253.732931127493,4363.253988428367,4363.253988428367,4363.253988428367,4363.253988428367,4363.253988428367,4363.253988428367,0.0,0.0,0.0,19614.784642630213
2026-01-25,15269.552240644896,18747.397301226712,21530.32947938653,15267.19387754261,15271.943611913266,4923.284665372464,4923.284665372464,4923.284665372464,4923.284665372464,4923.284665372464,4923.284665372464,0.0,0.0,0.0,20192.83690601736
2026-02-01,15287.57382708794,18903.91419327124,21643.819209310026,15285.092438663103,15290.13168031605,5021.156203527699,5021.156203527699,5021.156203527699,5021.156203527699,5021.156203527699,5021.156203527699,0.0,0.0,0.0,20308.73003061564
2026-02-08,15305.595413530986,18891.633994336637,21659.894786923756,15302.993410844081,15308.274975693776,5008.8548360835675,5008.8548360835675,5008.8548360835675,5008.8548360835675,5008.8548360835675,5008.8548360835675,0.0,0.0,0.0,20314.450249614554
2026-02-15,15323.616999974029,18839.28072195028,21786.913286236326,15320.904821211972,15326.457877802091,4984.654136565291,4984.654136565291,4984.654136565291,4984.654136565291,4984.654136565291,4984.654136565291,0.0,0.0,0.0,20308.27113653932
2026-02-22,15341.638586417075,18469.72221022294,21351.338369049256,15338.75185703689,15344.64135979022,4525.033526405855,4525.033526405855,4525.033526405855,4525.033526405855,4525.033526405855,4525.033526405855,0.0,0.0,0.0,19866.67211282293
2026-03-01,15359.66017286012,17069.09882355447,19955.79631862713,15356.583026824832,15362.88225263858,3170.1671837248246,3170.1671837248246,3170.1671837248246,3170.1671837248246,3170.1671837248246,3170.1671837248246,0.0,0.0,0.0,18529.827356584945
2026-03-08,15377.681759303165,15049.144938231433,18004.679865776172,15374.458370506762,15381.05389275095,1109.5875042402524,1109.5875042402524,1109.5875042402524,1109.5875042402524,1109.5875042402524,1109.5875042402524,0.0,0.0,0.0,16487.269263543418
2026-03-15,15395.703345746211,13134.397205622536,16073.40607403257,15392.367669862817,15399.235525365857,-778.8897601306656,-778.8897601306656,-778.8897601306656,-778.8897601306656,-778.8897601306656,-778.8897601306656,0.0,0.0,0.0,14616.813585615546
2026-03-22,15413.724932189256,12275.705305116267,15203.550270199627,15410.22470794181,15417.369371514267,-1656.7908402728922,-1656.7908402728922,-1656.7908402728922,-1656.7908402728922,-1656.7908402728922,-1656.7908402728922,0.0,0.0,0.0,13756.934091916364
2026-03-29,15431.7465186323,12494.786864787691,15331.88330305018,15428.071893700744,15435.55926694056,-1455.4946636012849,-1455.4946636012849,-1455.4946636012849,-1455.4946636012849,-1455.4946636012849,-1455.4946636012849,0.0,0.0,0.0,13976.251855031016
2026-04-05,15449.768105075344,13222.45678469169,15983.972094202582,15445.994700464154,15453.727657882537,-851.1659743678747,-851.1659743678747,-851.1659743678747,-851.1659743678747,-851.1659743678747,-851.1659743678747,0.0,0.0,0.0,14598.60213070747
2026-04-12,15467.789691518392,13436.747464653965,16261.098325805271,15463.867719754242,15471.872304164686,-583.9692418302808,-583.9692418302808,-583.9692418302808,-583.9692418302808,-583.9692418302808,-583.9692418302808,0.0,0.0,0.0,14883.820449688112
2026-04-19,15485.811277961435,13121.597431035938,15917.919628420255,15481.735212351052,15490.104312860942,-895.1220221871669,-895.1220221871669,-895.1220221871669,-895.1220221871669,-895.1220221871669,-895.1220221871669,0.0,0.0,0.0,14590.689255774269
2026-04-26,15503.832864404481,12537.812156013255,15381.77391895343,15499.601962090685,15508.28418960258,-1591.344668791444,-1591.344668791444,-1591.344668791444,-1591.344668791444,-1591.344668791444,-1591.344668791444,0.0,0.0,0.0,13912.488195613038
2026-05-03,15521.854450847524,11646.669750824276,14468.659061671131,15517.49888778795,15526.470316793513,-2458.0616783182986,-2458.0616783182986,-2458.0616783182986,-2458.0616783182986,-2458.0616783182986,-2458.0616783182986,0.0,0.0,0.0,13063.792772529225
2026-05-10,15539.876037290573,10750.081788450107,13469.512187856242,15535.319262901143,15544.658843026056,-3425.9807225814816,-3425.9807225814816,-3425.9807225814816,-3425.9807225814816,-3425.9807225814816,-3425.9807225814816,0.0,0.0,0.0,12113.89531470909
2026-05-17,15557.897623733616,9752.609728360812,12593.727544341877,15553.15634559587,15562.879848414972,-4367.699853486085,-4367.699853486085,-4367.699853486085,-4367.699853486085,-4367.699853486085,-4367.699853486085,0.0,0.0,0.0,11190.19777024753
2026-05-24,15575.91921017666,9148.89248426196,11922.849516869797,15571.02745055558,15581.058946214165,-4961.251459720011,-4961.251459720011,-4961.251459720011,-4961.251459720011,-4961.251459720011,-4961.251459720011,0.0,0.0,0.0,10614.66775045665
2026-05-31,15593.940796619705,9138.972083991524,12079.960313762127,15588.895416564903,15599.206821902268,-4948.391889781945,-4948.391889781945,-4948.391889781945,-4948.391889781945,-4948.391889781945,-4948.391889781945,0.0,0.0,0.0,10645.548906837761
2026-06-07,15611.962383062752,9678.30535489043,12593.296762955502,15606.763036200406,15617.406707198083,-4508.079141682114,-4508.079141682114,-4508.079141682114,-4508.079141682114,-4508.079141682114,-4508.079141682114,0.0,0.0,0.0,11103.883241380638
2026-06-14,15629.983969505796,9971.030972744735,12966.9834691541,15624.561425097008,15635.667624274776,-4207.116561689837,-4207.116561689837,-4207.116561689837,-4207.116561689837,-4207.116561689837,-4207.116561689837,0.0,0.0,0.0,11422.86740781596
2026-06-21,15648.00555594884,9610.765358111466,12601.457402720562,15642.455338871414,15653.854466981651,-4470.349000095856,-4470.349000095856,-4470.349000095856,-4470.349000095856,-4470.349000095856,-4470.349000095856,0.0,0.0,0.0,11177.656555852984
2026-06-28,15666.027142391886,9054.624542088304,11927.9581331835,15660.285183391152,15672.032114411926,-5137.014117307731,-5137.014117307731,-5137.014117307731,-5137.014117307731,-5137.014117307731,-5137.014117307731,0.0,0.0,0.0,10529.013025084154
2026-07-05,15684.048728834932,8614.382206288437,11434.23427185727,15678.071557894044,15690.202301940257,-5621.181061802484,-5621.181061802484,-5621.181061802484,-5621.181061802484,-5621.181061802484,-5621.181061802484,0.0,0.0,0.0,10062.86766703245
